TimeUNIX/UTC,TimestampUTC,Hsigm,Tps,Dpdeg,
1669083895,2022-11-22T02:24:55.000Z,0.86,4.86,243.718,1
1669085695,2022-11-22T02:54:55.000Z,0.81,4.64,247.515,
1669087495,2022-11-22T03:24:55.000Z,0.82,4.86,245.96,1
1669089295,2022-11-22T03:54:55.000Z,0.87,5.68,248.685,
1669091095,2022-11-22T04:24:55.000Z,0.88,4.86,251.15,1
1669092895,2022-11-22T04:54:55.000Z,0.86,5.38,252.202,
1669094695,2022-11-22T05:24:55.000Z,0.83,5.38,252.589,1
1669096495,2022-11-22T05:54:55.000Z,0.83,4.44,252.376,
1669098295,2022-11-22T06:24:55.000Z,0.85,5.38,250.943,1
1669100095,2022-11-22T06:54:55.000Z,0.83,5.38,249.858,
1669101895,2022-11-22T07:24:55.000Z,0.85,4.86,246.357,1
1669103695,2022-11-22T07:54:55.000Z,0.95,4.26,239.721,
1669105495,2022-11-22T08:24:55.000Z,0.99,4.86,240.481,1
1669107295,2022-11-22T08:54:55.000Z,0.99,4.86,239.067,
1669109095,2022-11-22T09:24:55.000Z,1.03,5.12,239.915,1
1669110895,2022-11-22T09:54:55.000Z,0.94,5.12,235.754,
1669112695,2022-11-22T10:24:55.000Z,0.96,5.38,240.263,
1669114495,2022-11-22T10:54:55.000Z,0.86,4.86,236.495,
1669116295,2022-11-22T11:24:55.000Z,0.98,5.38,235.464,1
1669118095,2022-11-22T11:54:55.000Z,0.87,5.68,240.951,
1669119895,2022-11-22T12:24:55.000Z,0.86,5.38,238.533,1
1669121695,2022-11-22T12:54:55.000Z,0.81,4.64,241.829,
1669123495,2022-11-22T13:24:55.000Z,0.85,5.38,247.536,1
1669125295,2022-11-22T13:54:55.000Z,0.86,5.38,246.921,
1669127095,2022-11-22T14:24:55.000Z,0.79,5.38,245.858,1
1669128895,2022-11-22T14:54:55.000Z,0.79,4.44,247.856,
1669130695,2022-11-22T15:24:55.000Z,0.9,5.12,249.567,1
1669132495,2022-11-22T15:54:55.000Z,0.89,4.64,247.485,
1669134295,2022-11-22T16:24:55.000Z,0.85,4.64,249.193,1
1669136095,2022-11-22T16:54:55.000Z,0.76,4.86,253.354,
1669137895,2022-11-22T17:24:55.000Z,0.7,4.26,251.373,1
1669139695,2022-11-22T17:54:55.000Z,0.72,3.78,255.09,
1669141495,2022-11-22T18:24:55.000Z,0.83,4.64,248.55,1
1669143295,2022-11-22T18:54:55.000Z,0.74,4.26,244.796,
1669145095,2022-11-22T19:24:55.000Z,0.69,4.08,243.858,1
1669146895,2022-11-22T19:54:55.000Z,0.69,4.44,239.897,
1669148695,2022-11-22T20:24:55.000Z,0.65,3.92,235.538,1
1669150495,2022-11-22T20:54:55.000Z,0.58,3.78,238.129,
1669152295,2022-11-22T21:24:55.000Z,0.58,4.08,240.034,1
1669154095,2022-11-22T21:54:55.000Z,0.55,3.92,236.794,
1669155895,2022-11-22T22:24:55.000Z,0.53,3.78,228.219,1
1669157695,2022-11-22T22:54:55.000Z,0.52,3.78,224.197,
1669159495,2022-11-22T23:24:55.000Z,0.49,3.92,228.778,1
1669161295,2022-11-22T23:54:55.000Z,0.47,3.78,226.642,
1669163095,2022-11-23T00:24:55.000Z,0.45,3.92,226.873,1
1669164895,2022-11-23T00:54:55.000Z,0.46,4.26,226.884,
1669166695,2022-11-23T01:24:55.000Z,0.45,3.92,223.7,1
1669168495,2022-11-23T01:54:55.000Z,0.47,3.78,228.97,
1669170295,2022-11-23T02:24:55.000Z,0.42,4.08,234.431,1
1669172095,2022-11-23T02:54:55.000Z,0.43,3.64,237.015,
1669173895,2022-11-23T03:24:55.000Z,0.33,3.64,244.288,1
1669175695,2022-11-23T03:54:55.000Z,0.4,10.24,239.957,
1669177495,2022-11-23T04:24:55.000Z,0.4,8.52,246.214,1
1669179295,2022-11-23T04:54:55.000Z,0.42,9.3,242.64,
1669181095,2022-11-23T05:24:55.000Z,0.4,6.82,248.717,1
1669182895,2022-11-23T05:54:55.000Z,0.42,6.82,247.28,
1669184695,2022-11-23T06:24:55.000Z,0.43,7.3,245.139,1
1669186495,2022-11-23T06:54:55.000Z,0.42,7.3,246.012,
1669188295,2022-11-23T07:24:55.000Z,0.42,7.3,246.752,1
1669190095,2022-11-23T07:54:55.000Z,0.42,6.4,243.464,
1669191895,2022-11-23T08:24:55.000Z,0.41,6.82,239.793,1
1669193695,2022-11-23T08:54:55.000Z,0.42,6.82,244.822,
1669195495,2022-11-23T09:24:55.000Z,0.41,7.3,241.053,1
1669197295,2022-11-23T09:54:55.000Z,0.41,7.3,246.293,
1669199095,2022-11-23T10:24:55.000Z,0.41,7.3,239.714,1
1669200895,2022-11-23T10:54:55.000Z,0.39,2.56,221.77,
1669202695,2022-11-23T11:24:55.000Z,0.38,2.76,222.163,1
1669204495,2022-11-23T11:54:55.000Z,0.37,3,226.205,
1669206295,2022-11-23T12:24:55.000Z,0.38,2.84,218.464,1
1669208095,2022-11-23T12:54:55.000Z,0.39,4.26,244.675,
1669209895,2022-11-23T13:24:55.000Z,0.39,3.78,240.731,1
1669211695,2022-11-23T13:54:55.000Z,0.4,4.26,244.227,
1669213495,2022-11-23T14:24:55.000Z,0.35,2.16,94.32,1
1669215295,2022-11-23T14:54:55.000Z,0.3,1.96,91.932,
1669217095,2022-11-23T15:24:55.000Z,0.35,10.24,235.388,1
1669218895,2022-11-23T15:54:55.000Z,0.36,2,82.79,
1669220695,2022-11-23T16:24:55.000Z,0.34,9.3,240.394,1
1669222495,2022-11-23T16:54:55.000Z,0.25,1.86,74.025,
1669224295,2022-11-23T17:24:55.000Z,0.31,7.3,250.612,1
1669226095,2022-11-23T17:54:55.000Z,0.25,7.3,247.572,
1669227895,2022-11-23T18:24:55.000Z,0.29,7.3,242.224,1
1669229695,2022-11-23T18:54:55.000Z,0.28,6.82,244.408,
1669231495,2022-11-23T19:24:55.000Z,0.27,6.4,246.392,1
1669233295,2022-11-23T19:54:55.000Z,0.27,6.82,245.196,
1669235095,2022-11-23T20:24:55.000Z,0.25,7.3,245.379,1
1669236895,2022-11-23T20:54:55.000Z,0.21,6.4,244.169,
1669238695,2022-11-23T21:24:55.000Z,0.24,6.82,253.076,1
1669240495,2022-11-23T21:54:55.000Z,0.23,6.82,249.658,
1669242295,2022-11-23T22:24:55.000Z,0.19,9.3,237.986,1
1669244095,2022-11-23T22:54:55.000Z,0.16,10.24,245.749,
1669245895,2022-11-23T23:24:55.000Z,0.15,12.8,232.253,1
1669247695,2022-11-23T23:54:55.000Z,0.16,11.36,235.325,
1669249495,2022-11-24T00:24:55.000Z,0.17,10.24,238.439,1
1669251295,2022-11-24T00:54:55.000Z,0.18,10.24,237.829,
1669253095,2022-11-24T01:24:55.000Z,0.18,7.86,239.789,1
1669254895,2022-11-24T01:54:55.000Z,0.2,7.86,235.535,
1669256695,2022-11-24T02:24:55.000Z,0.22,7.86,239.361,
1669258495,2022-11-24T02:54:55.000Z,0.22,6.82,250.193,
1669260295,2022-11-24T03:24:55.000Z,0.25,7.86,244.263,1
1669262095,2022-11-24T03:54:55.000Z,0.26,8.52,246.842,
1669263895,2022-11-24T04:24:55.000Z,0.27,6.4,248.812,1
1669265695,2022-11-24T04:54:55.000Z,0.3,6.82,253.019,
1669267495,2022-11-24T05:24:55.000Z,0.34,6.82,247.309,1
1669269295,2022-11-24T05:54:55.000Z,0.35,2.22,236.828,
1669271095,2022-11-24T06:24:55.000Z,0.39,2.38,241.269,1
1669272895,2022-11-24T06:54:55.000Z,0.39,2.48,233.046,
1669274695,2022-11-24T07:24:55.000Z,0.41,2.62,230.248,1
1669276495,2022-11-24T07:54:55.000Z,0.39,2.76,225.537,
1669278295,2022-11-24T08:24:55.000Z,0.37,2.68,232.472,1
1669280095,2022-11-24T08:54:55.000Z,0.35,2.92,224.167,
1669281895,2022-11-24T09:24:55.000Z,0.36,3,222.22,1
1669283695,2022-11-24T09:54:55.000Z,0.37,3,214.607,
1669285495,2022-11-24T10:24:55.000Z,0.38,3.1,215.247,1
1669287295,2022-11-24T10:54:55.000Z,0.35,2.16,149.445,
1669289095,2022-11-24T11:24:55.000Z,0.35,2.92,213.8,
1669290895,2022-11-24T11:54:55.000Z,0.34,3.2,218.437,
1669292695,2022-11-24T12:24:55.000Z,0.32,2.22,142.19,1
1669294495,2022-11-24T12:54:55.000Z,0.27,3,214.457,
1669296295,2022-11-24T13:24:55.000Z,0.25,9.3,238.599,
1669298095,2022-11-24T13:54:55.000Z,0.23,1.78,100.156,
1669299895,2022-11-24T14:24:55.000Z,0.22,7.86,240.018,1
1669301695,2022-11-24T14:54:55.000Z,0.21,10.24,236.695,
1669303495,2022-11-24T15:24:55.000Z,0.16,7.3,242.595,1
1669305295,2022-11-24T15:54:55.000Z,0.18,6.4,250.405,
1669307095,2022-11-24T16:24:55.000Z,0.13,6.4,245.959,1
1669308895,2022-11-24T16:54:55.000Z,0.15,6.4,248.55,
1669310695,2022-11-24T17:24:55.000Z,0.04,2.76,242.663,1
1669312495,2022-11-24T17:54:55.000Z,0.13,7.86,243.294,
1669314295,2022-11-24T18:24:55.000Z,0.14,6.4,249.288,1
1669316095,2022-11-24T18:54:55.000Z,0.07,6.82,245.556,
1669317895,2022-11-24T19:24:55.000Z,0.14,5.68,243.204,1
1669319695,2022-11-24T19:54:55.000Z,0.12,6.02,239.919,
1669321495,2022-11-24T20:24:55.000Z,0.15,12.8,213.45,1
1669323295,2022-11-24T20:54:55.000Z,0.15,6.4,250.914,
1669325095,2022-11-24T21:24:55.000Z,0.2,1.86,346.595,1
1669326895,2022-11-24T21:54:55.000Z,0.15,6.02,258.708,
1669328695,2022-11-24T22:24:55.000Z,0.18,2.68,298.118,1
1669330495,2022-11-24T22:54:55.000Z,0.2,2.62,315.174,
1669332295,2022-11-24T23:24:55.000Z,0.21,2.92,312.709,1
1669334095,2022-11-24T23:54:55.000Z,0.25,3,323.766,
1669335895,2022-11-25T00:24:55.000Z,0.28,2.92,338.632,1
1669337695,2022-11-25T00:54:55.000Z,0.27,3.1,335.59,
1669339495,2022-11-25T01:24:55.000Z,0.26,2.92,343.129,1
1669341295,2022-11-25T01:54:55.000Z,0.23,2.84,341.256,
1669343095,2022-11-25T02:24:55.000Z,0.18,2.62,344.306,1
1669344895,2022-11-25T02:54:55.000Z,0.19,2.62,341.713,
1669346695,2022-11-25T03:24:55.000Z,0.16,2.32,356.361,1
1669348495,2022-11-25T03:54:55.000Z,0.15,2.56,335.632,
1669350295,2022-11-25T04:24:55.000Z,0.13,9.3,242.69,1
1669352095,2022-11-25T04:54:55.000Z,0.12,7.86,246.381,
1669353895,2022-11-25T05:24:55.000Z,0.08,2.42,317.062,1
1669355695,2022-11-25T05:54:55.000Z,0.03,1.82,22.632,
1669357495,2022-11-25T06:24:55.000Z,0.09,2.62,310.243,1
1669359295,2022-11-25T06:54:55.000Z,0.1,6.82,248.321,
1669361095,2022-11-25T07:24:55.000Z,0.09,6.4,254.322,1
1669362895,2022-11-25T07:54:55.000Z,0.09,10.24,246.458,
1669364695,2022-11-25T08:24:55.000Z,0.09,11.36,244.789,1
1669366495,2022-11-25T08:54:55.000Z,0.09,8.52,227.976,
1669368295,2022-11-25T09:24:55.000Z,0.07,6.02,243.345,1
1669370095,2022-11-25T09:54:55.000Z,0.08,10.24,221.599,
1669371895,2022-11-25T10:24:55.000Z,0.07,11.36,234.796,1
1669373695,2022-11-25T10:54:55.000Z,0.09,10.24,241.943,
1669375495,2022-11-25T11:24:55.000Z,0.05,12.8,243.435,1
1669377295,2022-11-25T11:54:55.000Z,0.08,4.64,218.147,
1669379095,2022-11-25T12:24:55.000Z,0.11,11.36,232.663,1
1669380895,2022-11-25T12:54:55.000Z,0.1,20.48,316.193,
1669382695,2022-11-25T13:24:55.000Z,0.05,1.52,214.854,1
1669384495,2022-11-25T13:54:55.000Z,0.1,20.48,230.064,
1669386295,2022-11-25T14:24:55.000Z,0.06,1.28,257.381,1
1669388095,2022-11-25T14:54:55.000Z,0.26,2.26,16.306,
1669389895,2022-11-25T15:24:55.000Z,0.25,2.38,23.362,1
1669391695,2022-11-25T15:54:55.000Z,0.27,2.32,22.769,
1669393495,2022-11-25T16:24:55.000Z,0.27,2.48,16.042,1
1669395295,2022-11-25T16:54:55.000Z,0.37,3,354.66,
1669397095,2022-11-25T17:24:55.000Z,0.33,2.92,0.806,1
1669398895,2022-11-25T17:54:55.000Z,0.43,3.52,354.715,
1669400695,2022-11-25T18:24:55.000Z,0.46,3.64,353.743,1
1669402495,2022-11-25T18:54:55.000Z,0.54,3.4,354.118,
1669404295,2022-11-25T19:24:55.000Z,0.59,3.52,353.406,1
1669406095,2022-11-25T19:54:55.000Z,0.55,3.3,354.012,
1669407895,2022-11-25T20:24:55.000Z,0.55,3.3,355.695,1
1669409695,2022-11-25T20:54:55.000Z,0.54,3.2,351.584,
1669411495,2022-11-25T21:24:55.000Z,0.5,3.2,352.097,1
1669413295,2022-11-25T21:54:55.000Z,0.49,2.92,5.418,
1669415095,2022-11-25T22:24:55.000Z,0.43,2.84,5.338,1
1669416895,2022-11-25T22:54:55.000Z,0.4,2.68,3.783,
1669418695,2022-11-25T23:24:55.000Z,0.42,2.62,7.125,1
1669420495,2022-11-25T23:54:55.000Z,0.39,3.92,318.094,
1669422295,2022-11-26T00:24:55.000Z,0.36,3.78,318.559,1
1669424095,2022-11-26T00:54:55.000Z,0.37,3.64,316.532,
1669425895,2022-11-26T01:24:55.000Z,0.49,3.64,310.28,1
1669427695,2022-11-26T01:54:55.000Z,0.49,3.78,309.966,
1669429495,2022-11-26T02:24:55.000Z,0.55,3.92,308.629,1
1669431295,2022-11-26T02:54:55.000Z,0.53,4.08,317.801,
1669433095,2022-11-26T03:24:55.000Z,0.54,3.92,318.003,1
1669434895,2022-11-26T03:54:55.000Z,0.5,4.08,316.581,
1669436695,2022-11-26T04:24:55.000Z,0.46,3.92,318.041,1
1669438495,2022-11-26T04:54:55.000Z,0.45,3.92,309.125,
1669440295,2022-11-26T05:24:55.000Z,0.43,3.64,304.54,1
1669442095,2022-11-26T05:54:55.000Z,0.42,3.78,304.166,
1669443895,2022-11-26T06:24:55.000Z,0.44,3.78,305.615,1
1669445695,2022-11-26T06:54:55.000Z,0.47,3.4,281.125,
1669447495,2022-11-26T07:24:55.000Z,0.6,3.4,267.321,1
1669449295,2022-11-26T07:54:55.000Z,0.77,4.08,248.632,
1669451095,2022-11-26T08:24:55.000Z,0.93,4.64,245.808,1
1669452895,2022-11-26T08:54:55.000Z,1.02,4.86,251.432,
1669454695,2022-11-26T09:24:55.000Z,1.09,4.86,245.715,1
1669456495,2022-11-26T09:54:55.000Z,1.14,5.38,241.101,
1669458295,2022-11-26T10:24:55.000Z,1.24,5.38,238.499,1
1669460095,2022-11-26T10:54:55.000Z,1.18,5.38,238.332,
1669461895,2022-11-26T11:24:55.000Z,1.17,5.68,238.302,1
1669463695,2022-11-26T11:54:55.000Z,1.23,5.68,241.731,
1669465495,2022-11-26T12:24:55.000Z,1.15,5.68,238.892,1
1669467295,2022-11-26T12:54:55.000Z,1.05,5.68,240.002,
1669469095,2022-11-26T13:24:55.000Z,1.04,5.68,241.803,1
1669470895,2022-11-26T13:54:55.000Z,1.02,5.68,247.545,
1669472695,2022-11-26T14:24:55.000Z,1.03,5.68,249.085,1
1669474495,2022-11-26T14:54:55.000Z,0.94,5.68,248.199,
1669476295,2022-11-26T15:24:55.000Z,0.93,5.38,246.101,1
1669478095,2022-11-26T15:54:55.000Z,0.94,5.12,250.121,
1669479895,2022-11-26T16:24:55.000Z,0.82,4.86,250.932,1
1669481695,2022-11-26T16:54:55.000Z,0.82,5.12,249.502,
1669483495,2022-11-26T17:24:55.000Z,0.82,4.86,253.23,1
1669485295,2022-11-26T17:54:55.000Z,0.81,4.86,247.26,
1669487095,2022-11-26T18:24:55.000Z,0.7,4.44,251.875,1
1669488895,2022-11-26T18:54:55.000Z,0.69,4.26,246.241,
1669490695,2022-11-26T19:24:55.000Z,0.72,4.44,249.924,1
1669492495,2022-11-26T19:54:55.000Z,0.71,3.92,240.593,
1669494295,2022-11-26T20:24:55.000Z,0.68,4.64,242.262,1
1669496095,2022-11-26T20:54:55.000Z,0.71,3.64,228.729,
1669497895,2022-11-26T21:24:55.000Z,0.71,3.78,231.63,1
1669499695,2022-11-26T21:54:55.000Z,0.64,4.26,239.634,
1669501495,2022-11-26T22:24:55.000Z,0.54,4.08,241.572,1
1669503295,2022-11-26T22:54:55.000Z,0.51,3.78,235.377,
1669505095,2022-11-26T23:24:55.000Z,0.47,3.78,237.937,1
1669506895,2022-11-26T23:54:55.000Z,0.49,3.92,235.858,
1669508695,2022-11-27T00:24:55.000Z,0.49,3.92,236.575,1
1669510495,2022-11-27T00:54:55.000Z,0.51,3.64,230.552,
1669512295,2022-11-27T01:24:55.000Z,0.59,3.4,229.095,1
1669514095,2022-11-27T01:54:55.000Z,0.65,3.64,228.771,
1669515895,2022-11-27T02:24:55.000Z,0.69,3.52,238.328,1
1669517695,2022-11-27T02:54:55.000Z,0.75,3.78,236.749,
1669519495,2022-11-27T03:24:55.000Z,0.79,4.08,247.139,1
1669521295,2022-11-27T03:54:55.000Z,0.75,4.44,244.223,
1669523095,2022-11-27T04:24:55.000Z,0.76,4.26,242.507,1
1669524895,2022-11-27T04:54:55.000Z,0.74,4.64,250.132,
1669526695,2022-11-27T05:24:55.000Z,0.76,4.86,249.437,1
1669528495,2022-11-27T05:54:55.000Z,0.78,4.86,248.507,
1669530295,2022-11-27T06:24:55.000Z,0.8,5.12,250.793,1
1669532095,2022-11-27T06:54:55.000Z,0.9,5.12,253.846,
1669533895,2022-11-27T07:24:55.000Z,0.83,5.12,251.01,1
1669535695,2022-11-27T07:54:55.000Z,0.79,5.12,252.737,
1669537495,2022-11-27T08:24:55.000Z,0.72,5.38,253.196,1
1669539295,2022-11-27T08:54:55.000Z,0.7,4.44,251.256,
1669541095,2022-11-27T09:24:55.000Z,0.69,6.4,244.998,1
1669542895,2022-11-27T09:54:55.000Z,0.62,3.92,242.166,
1669544695,2022-11-27T10:24:55.000Z,0.62,5.68,249.067,1
1669546495,2022-11-27T10:54:55.000Z,0.59,5.12,243.979,
1669548295,2022-11-27T11:24:55.000Z,0.55,5.38,243.325,1
1669550095,2022-11-27T11:54:55.000Z,0.56,5.12,242.871,
1669551895,2022-11-27T12:24:55.000Z,0.62,5.12,246.721,1
1669553695,2022-11-27T12:54:55.000Z,0.7,5.38,246.707,
1669555495,2022-11-27T13:24:55.000Z,0.78,5.68,246.038,1
1669557295,2022-11-27T13:54:55.000Z,0.8,5.12,243.705,
1669559095,2022-11-27T14:24:55.000Z,0.84,5.38,246.038,1
1669560895,2022-11-27T14:54:55.000Z,0.87,4.86,244.946,
1669562695,2022-11-27T15:24:55.000Z,0.93,5.12,243.269,1
1669564495,2022-11-27T15:54:55.000Z,0.89,4.86,241.931,
1669566295,2022-11-27T16:24:55.000Z,0.83,5.12,249.769,1
1669568095,2022-11-27T16:54:55.000Z,0.83,4.86,253.487,
1669569895,2022-11-27T17:24:55.000Z,0.91,4.26,248.763,1
1669571695,2022-11-27T17:54:55.000Z,0.86,4.08,246.187,
1669573495,2022-11-27T18:24:55.000Z,0.79,4.44,249.226,1
1669575295,2022-11-27T18:54:55.000Z,0.76,3.78,252.166,
1669577095,2022-11-27T19:24:55.000Z,0.75,4.44,252.703,1
1669578895,2022-11-27T19:54:55.000Z,0.75,4.26,245.247,
1669580695,2022-11-27T20:24:55.000Z,0.74,3.92,236.128,1
1669582495,2022-11-27T20:54:55.000Z,0.72,4.08,240.568,
1669584295,2022-11-27T21:24:55.000Z,0.68,3.92,240.914,1
1669586095,2022-11-27T21:54:55.000Z,0.69,4.08,229.159,
1669587895,2022-11-27T22:24:55.000Z,0.68,4.26,232.986,1
1669589695,2022-11-27T22:54:55.000Z,0.71,3.92,232.166,
1669591495,2022-11-27T23:24:55.000Z,0.7,4.26,239.92,1
1669593295,2022-11-27T23:54:55.000Z,0.71,4.26,239.625,
1669595095,2022-11-28T00:24:55.000Z,0.7,4.44,240.485,1
1669596895,2022-11-28T00:54:55.000Z,0.64,4.08,231.217,
1669598695,2022-11-28T01:24:55.000Z,0.64,4.26,238.838,1
1669600495,2022-11-28T01:54:55.000Z,0.64,4.08,233.473,
1669602295,2022-11-28T02:24:55.000Z,0.64,4.08,230.916,1
1669604095,2022-11-28T02:54:55.000Z,0.65,4.08,235.511,
1669605895,2022-11-28T03:24:55.000Z,0.61,4.44,235.892,1
1669607695,2022-11-28T03:54:55.000Z,0.59,4.08,226.454,
1669609495,2022-11-28T04:24:55.000Z,0.58,4.26,242.542,1
1669611295,2022-11-28T04:54:55.000Z,0.6,4.64,248.808,
1669613095,2022-11-28T05:24:55.000Z,0.61,4.44,250.876,1
1669614895,2022-11-28T05:54:55.000Z,0.67,3.78,251.523,
1669616695,2022-11-28T06:24:55.000Z,0.68,3.64,244.213,1
1669618495,2022-11-28T06:54:55.000Z,0.75,4.44,259.941,
1669620295,2022-11-28T07:24:55.000Z,0.85,4.64,255.177,1
1669622095,2022-11-28T07:54:55.000Z,0.97,4.26,257.464,
1669623895,2022-11-28T08:24:55.000Z,1.02,4.86,254.105,1
1669625695,2022-11-28T08:54:55.000Z,1.08,5.38,247.463,
1669627495,2022-11-28T09:24:55.000Z,1.1,5.12,247.348,1
1669629295,2022-11-28T09:54:55.000Z,1.11,5.12,241.134,
1669631095,2022-11-28T10:24:55.000Z,1.14,5.12,241.771,1
1669632895,2022-11-28T10:54:55.000Z,1.16,5.38,242.645,
1669634695,2022-11-28T11:24:55.000Z,1.15,5.68,238.613,1
1669636495,2022-11-28T11:54:55.000Z,1.13,5.68,240.928,
1669638295,2022-11-28T12:24:55.000Z,1.05,5.68,240.337,1
1669640095,2022-11-28T12:54:55.000Z,1.01,5.12,244.031,
1669641895,2022-11-28T13:24:55.000Z,1,4.08,236.292,1
1669643695,2022-11-28T13:54:55.000Z,1,4.86,241.056,
1669645495,2022-11-28T14:24:55.000Z,0.97,4.64,239.794,1
1669647295,2022-11-28T14:54:55.000Z,0.93,4.64,245.899,
1669649095,2022-11-28T15:24:55.000Z,0.91,4.86,245.234,1
1669650895,2022-11-28T15:54:55.000Z,0.85,4.86,252.432,
1669652695,2022-11-28T16:24:55.000Z,0.91,5.12,249.015,1
1669654495,2022-11-28T16:54:55.000Z,0.81,5.12,247.91,
1669656295,2022-11-28T17:24:55.000Z,0.76,4.44,248.269,1
1669658095,2022-11-28T17:54:55.000Z,0.72,4.08,245.746,
1669659895,2022-11-28T18:24:55.000Z,0.7,4.44,255.768,1
1669661695,2022-11-28T18:54:55.000Z,0.69,5.12,253.032,
1669663495,2022-11-28T19:24:55.000Z,0.64,4.26,250.909,1
1669665295,2022-11-28T19:54:55.000Z,0.65,4.26,255.452,
1669667095,2022-11-28T20:24:55.000Z,0.64,4.26,245.017,1
1669668895,2022-11-28T20:54:55.000Z,0.65,3.78,243.753,
1669670695,2022-11-28T21:24:55.000Z,0.62,4.08,248.164,1
1669672495,2022-11-28T21:54:55.000Z,0.6,3.52,236.383,
1669674295,2022-11-28T22:24:55.000Z,0.54,3.64,227.157,1
1669676095,2022-11-28T22:54:55.000Z,0.49,4.08,240.61,
1669677895,2022-11-28T23:24:55.000Z,0.48,3.52,232.338,1
1669679695,2022-11-28T23:54:55.000Z,0.43,7.3,240.575,
1669681495,2022-11-29T00:24:55.000Z,0.42,3.78,236.957,1
1669683295,2022-11-29T00:54:55.000Z,0.4,8.52,238.149,
1669685095,2022-11-29T01:24:55.000Z,0.42,3.1,228.567,1
1669686895,2022-11-29T01:54:55.000Z,0.45,2.76,221.453,
1669688695,2022-11-29T02:24:55.000Z,0.47,3.2,224.277,1
1669690495,2022-11-29T02:54:55.000Z,0.48,3.3,220.969,
1669692295,2022-11-29T03:24:55.000Z,0.49,3.3,229.812,1
1669694095,2022-11-29T03:54:55.000Z,0.48,7.3,247.417,
1669695895,2022-11-29T04:24:55.000Z,0.49,6.4,249.089,1
1669697695,2022-11-29T04:54:55.000Z,0.51,6.02,248.981,
1669699495,2022-11-29T05:24:55.000Z,0.51,6.4,246.881,1
1669701295,2022-11-29T05:54:55.000Z,0.52,6.82,251.187,
1669703095,2022-11-29T06:24:55.000Z,0.55,10.24,236.95,1
1669704895,2022-11-29T06:54:55.000Z,0.56,7.86,241.666,
1669706695,2022-11-29T07:24:55.000Z,0.59,3,246.119,1
1669708495,2022-11-29T07:54:55.000Z,0.6,2.92,242.844,
1669710295,2022-11-29T08:24:55.000Z,0.59,2.84,233.32,1
1669712095,2022-11-29T08:54:55.000Z,0.61,2.92,231.114,
1669713895,2022-11-29T09:24:55.000Z,0.61,3.1,227.14,1
1669715695,2022-11-29T09:54:55.000Z,0.61,3,221.792,
1669717495,2022-11-29T10:24:55.000Z,0.55,3.4,233.931,1
1669719295,2022-11-29T10:54:55.000Z,0.54,3.1,223.605,
1669721095,2022-11-29T11:24:55.000Z,0.55,3.1,218.593,1
1669722895,2022-11-29T11:54:55.000Z,0.54,3.3,216.103,
1669724695,2022-11-29T12:24:55.000Z,0.48,6.02,250.868,1
1669726495,2022-11-29T12:54:55.000Z,0.45,3.1,213.28,
1669728295,2022-11-29T13:24:55.000Z,0.42,6.4,244.001,1
1669730095,2022-11-29T13:54:55.000Z,0.41,6.4,246.935,
1669731895,2022-11-29T14:24:55.000Z,0.41,3.1,223.235,1
1669733695,2022-11-29T14:54:55.000Z,0.42,7.3,245.173,
1669735495,2022-11-29T15:24:55.000Z,0.43,3.3,231.81,1
1669737295,2022-11-29T15:54:55.000Z,0.46,3.3,234.328,
1669739095,2022-11-29T16:24:55.000Z,0.41,3.2,235.481,1
1669740895,2022-11-29T16:54:55.000Z,0.45,7.86,240.808,
1669742695,2022-11-29T17:24:55.000Z,0.45,6.82,243.736,1
1669744495,2022-11-29T17:54:55.000Z,0.44,3.78,251.994,
1669746295,2022-11-29T18:24:55.000Z,0.45,7.3,245.477,
1669748095,2022-11-29T18:54:55.000Z,0.43,11.36,235.737,
1669749895,2022-11-29T19:24:55.000Z,0.42,7.3,244.525,1
1669751695,2022-11-29T19:54:55.000Z,0.4,7.86,244.661,
1669753495,2022-11-29T20:24:55.000Z,0.39,7.3,244.775,1
1669755295,2022-11-29T20:54:55.000Z,0.38,6.4,242.467,
1669757095,2022-11-29T21:24:55.000Z,0.38,6.82,240.215,1
1669758895,2022-11-29T21:54:55.000Z,0.37,6.4,248.423,
1669760695,2022-11-29T22:24:55.000Z,0.35,7.3,244.111,1
1669762495,2022-11-29T22:54:55.000Z,0.35,7.3,242.278,
1669764295,2022-11-29T23:24:55.000Z,0.31,6.02,249.341,1
1669766095,2022-11-29T23:54:55.000Z,0.31,7.3,243.701,
1669767895,2022-11-30T00:24:55.000Z,0.3,7.3,244.023,1
1669769695,2022-11-30T00:54:55.000Z,0.31,6.82,241.961,
1669771495,2022-11-30T01:24:55.000Z,0.35,7.3,239.048,1
1669773295,2022-11-30T01:54:55.000Z,0.39,2.56,214.253,
1669775095,2022-11-30T02:24:55.000Z,0.44,2.76,210.87,1
1669776895,2022-11-30T02:54:55.000Z,0.52,2.84,199.093,
1669778695,2022-11-30T03:24:55.000Z,0.62,3.2,221.977,1
1669780495,2022-11-30T03:54:55.000Z,0.64,3.2,226.767,
1669782295,2022-11-30T04:24:55.000Z,0.66,3.3,225.521,1
1669784095,2022-11-30T04:54:55.000Z,0.71,3.52,216.18,
1669785895,2022-11-30T05:24:55.000Z,0.78,3.64,232.205,1
1669787695,2022-11-30T05:54:55.000Z,0.78,3.64,230.213,
1669789495,2022-11-30T06:24:55.000Z,0.74,3.52,236.112,1
1669791295,2022-11-30T06:54:55.000Z,0.68,3.64,242.256,
